,subject,age,age_rounded,gender,question_type,trial_number,trial_type,correct,trial_name
1307,W5MV5c,4.76,4,m,harder,11,agent,1,Cooperation
1308,W5MV5c,4.76,4,m,harder,12,agent,1,Child_Adult
1309,W5MV5c,4.76,4,m,harder,13,agent,1,Sling
1310,SRdc6H,4.35,4,f,harder,1,simple,1,Stability1
1311,SRdc6H,4.35,4,f,harder,2,simple,0,Num_Stab
1312,SRdc6H,4.35,4,f,harder,3,simple,1,Number3
1313,SRdc6H,4.35,4,f,harder,4,simple,0,Number2
1314,SRdc6H,4.35,4,f,harder,5,simple,0,Number4
1315,SRdc6H,4.35,4,f,harder,6,simple,1,Number1
1316,SRdc6H,4.35,4,f,harder,7,complex,1,Probability
1317,SRdc6H,4.35,4,f,harder,8,complex,1,Process1
1318,SRdc6H,4.35,4,f,harder,9,complex,0,Process3
1319,SRdc6H,4.35,4,f,harder,10,complex,1,Process2
1320,SRdc6H,4.35,4,f,harder,11,agent,1,Cooperation
1321,SRdc6H,4.35,4,f,harder,12,agent,1,Sling
1322,SRdc6H,4.35,4,f,harder,13,agent,1,Child_Adult
1323,RLM65S,4.27,4,f,easier,1,simple,1,Number2
1324,RLM65S,4.27,4,f,easier,2,simple,1,Number1
1325,RLM65S,4.27,4,f,easier,3,simple,1,Number3
1326,RLM65S,4.27,4,f,easier,4,simple,0,Num_Stab
1327,RLM65S,4.27,4,f,easier,5,simple,0,Number4
1328,RLM65S,4.27,4,f,easier,6,simple,1,Stability1
1329,RLM65S,4.27,4,f,easier,7,complex,0,Process3
1330,RLM65S,4.27,4,f,easier,8,complex,1,Process2
1331,RLM65S,4.27,4,f,easier,9,complex,1,Probability
1332,RLM65S,4.27,4,f,easier,10,complex,1,Process1
1333,RLM65S,4.27,4,f,easier,11,agent,1,Cooperation
1334,RLM65S,4.27,4,f,easier,12,agent,1,Child_Adult
1335,RLM65S,4.27,4,f,easier,13,agent,0,Sling
1336,KKYLSY,4.1,4,f,easier,1,simple,1,Number4
1337,KKYLSY,4.1,4,f,easier,2,simple,1,Number3
1338,KKYLSY,4.1,4,f,easier,3,simple,1,Number1
1339,KKYLSY,4.1,4,f,easier,4,simple,1,Number2
1340,KKYLSY,4.1,4,f,easier,5,simple,0,Stability1
1341,KKYLSY,4.1,4,f,easier,6,simple,1,Num_Stab
1342,KKYLSY,4.1,4,f,easier,7,complex,1,Process2
1343,KKYLSY,4.1,4,f,easier,8,complex,1,Process1
1344,KKYLSY,4.1,4,f,easier,9,complex,1,Probability
1345,KKYLSY,4.1,4,f,easier,10,complex,1,Process3
1346,KKYLSY,4.1,4,f,easier,11,agent,0,Child_Adult
1347,KKYLSY,4.1,4,f,easier,12,agent,1,Cooperation
1348,KKYLSY,4.1,4,f,easier,13,agent,0,Sling
1349,M7TN4T,4.68,4,f,harder,1,simple,1,Stability1
1350,M7TN4T,4.68,4,f,harder,2,simple,0,Num_Stab
1351,M7TN4T,4.68,4,f,harder,3,simple,1,Number4
1352,M7TN4T,4.68,4,f,harder,4,simple,1,Number3
1353,M7TN4T,4.68,4,f,harder,5,simple,1,Number1
1354,M7TN4T,4.68,4,f,harder,6,simple,0,Number2
1355,M7TN4T,4.68,4,f,harder,7,complex,0,Process2
1356,M7TN4T,4.68,4,f,harder,8,complex,1,Process1
1357,M7TN4T,4.68,4,f,harder,9,complex,1,Probability
1358,M7TN4T,4.68,4,f,harder,10,complex,0,Process3
1359,M7TN4T,4.68,4,f,harder,11,agent,1,Child_Adult
1360,M7TN4T,4.68,4,f,harder,12,agent,1,Cooperation
1361,M7TN4T,4.68,4,f,harder,13,agent,1,Sling
1362,cGFNKE,4.43,4,f,easier,1,simple,1,Number1
1363,cGFNKE,4.43,4,f,easier,2,simple,1,Num_Stab
1364,cGFNKE,4.43,4,f,easier,3,simple,0,Number4
1365,cGFNKE,4.43,4,f,easier,4,simple,1,Number3
1366,cGFNKE,4.43,4,f,easier,5,simple,1,Stability1
1367,cGFNKE,4.43,4,f,easier,6,simple,1,Number2
1368,cGFNKE,4.43,4,f,easier,7,complex,1,Probability
1369,cGFNKE,4.43,4,f,easier,8,complex,0,Process3
1370,cGFNKE,4.43,4,f,easier,9,complex,0,Process1
1371,cGFNKE,4.43,4,f,easier,10,complex,1,Process2
1372,cGFNKE,4.43,4,f,easier,11,agent,0,Sling
1373,cGFNKE,4.43,4,f,easier,12,agent,1,Child_Adult
1374,cGFNKE,4.43,4,f,easier,13,agent,1,Cooperation
1375,25TC5N,4.1,4,m,harder,1,simple,1,Num_Stab
1376,25TC5N,4.1,4,m,harder,2,simple,1,Number4
1377,25TC5N,4.1,4,m,harder,3,simple,0,Stability1
1378,25TC5N,4.1,4,m,harder,4,simple,0,Number3
1379,25TC5N,4.1,4,m,harder,5,simple,0,Number1
1380,25TC5N,4.1,4,m,harder,6,simple,0,Number2
1381,25TC5N,4.1,4,m,harder,7,complex,0,Process3
1382,25TC5N,4.1,4,m,harder,8,complex,1,Probability
1383,25TC5N,4.1,4,m,harder,9,complex,0,Process1
1384,25TC5N,4.1,4,m,harder,10,complex,1,Process2
1385,25TC5N,4.1,4,m,harder,11,agent,1,Child_Adult
1386,25TC5N,4.1,4,m,harder,12,agent,0,Cooperation
1387,25TC5N,4.1,4,m,harder,13,agent,1,Sling
1388,5J2HT7,4.76,4,m,easier,1,simple,1,Number3
1389,5J2HT7,4.76,4,m,easier,2,simple,1,Num_Stab
1390,5J2HT7,4.76,4,m,easier,3,simple,1,Number2
1391,5J2HT7,4.76,4,m,easier,4,simple,1,Number4
1392,5J2HT7,4.76,4,m,easier,5,simple,1,Number1
1393,5J2HT7,4.76,4,m,easier,6,simple,1,Stability1
1394,5J2HT7,4.76,4,m,easier,7,complex,0,Probability
1395,5J2HT7,4.76,4,m,easier,8,complex,0,Process3
1396,5J2HT7,4.76,4,m,easier,9,complex,1,Process2
1397,5J2HT7,4.76,4,m,easier,10,complex,0,Process1
1398,5J2HT7,4.76,4,m,easier,11,agent,1,Cooperation
1399,5J2HT7,4.76,4,m,easier,12,agent,1,Sling
1400,5J2HT7,4.76,4,m,easier,13,agent,1,Child_Adult
1401,S5R676,4.43,4,m,easier,1,simple,1,Number1
1402,S5R676,4.43,4,m,easier,2,simple,0,Stability1
1403,S5R676,4.43,4,m,easier,3,simple,0,Number4
1404,S5R676,4.43,4,m,easier,4,simple,0,Number2
1405,S5R676,4.43,4,m,easier,5,simple,0,Num_Stab
1406,S5R676,4.43,4,m,easier,6,simple,0,Number3
1407,S5R676,4.43,4,m,easier,7,complex,0,Probability
1408,S5R676,4.43,4,m,easier,8,complex,1,Process1
1409,S5R676,4.43,4,m,easier,9,complex,0,Process3
1410,S5R676,4.43,4,m,easier,10,complex,0,Process2
1411,S5R676,4.43,4,m,easier,11,agent,1,Child_Adult
1412,S5R676,4.43,4,m,easier,12,agent,0,Sling
1413,S5R676,4.43,4,m,easier,13,agent,0,Cooperation
1414,6XQ7FL,4.27,4,f,easier,1,simple,1,Number2
1415,6XQ7FL,4.27,4,f,easier,2,simple,1,Number4
1416,6XQ7FL,4.27,4,f,easier,3,simple,1,Number3
1417,6XQ7FL,4.27,4,f,easier,4,simple,1,Num_Stab
1418,6XQ7FL,4.27,4,f,easier,5,simple,0,Number1
1419,6XQ7FL,4.27,4,f,easier,6,simple,1,Stability1
1420,6XQ7FL,4.27,4,f,easier,7,complex,1,Process1
1421,6XQ7FL,4.27,4,f,easier,8,complex,1,Process2
1422,6XQ7FL,4.27,4,f,easier,9,complex,1,Probability
1423,6XQ7FL,4.27,4,f,easier,10,complex,0,Process3
1424,6XQ7FL,4.27,4,f,easier,11,agent,1,Sling
1425,6XQ7FL,4.27,4,f,easier,12,agent,1,Cooperation
1426,6XQ7FL,4.27,4,f,easier,13,agent,1,Child_Adult
1427,7cSE3Z,4.52,4,m,harder,1,simple,1,Stability1
1428,7cSE3Z,4.52,4,m,harder,2,simple,1,Number3
1429,7cSE3Z,4.52,4,m,harder,3,simple,1,Number2
1430,7cSE3Z,4.52,4,m,harder,4,simple,1,Number4
1431,7cSE3Z,4.52,4,m,harder,5,simple,1,Number1
1432,7cSE3Z,4.52,4,m,harder,6,simple,1,Num_Stab
1433,7cSE3Z,4.52,4,m,harder,7,complex,0,Probability
1434,7cSE3Z,4.52,4,m,harder,8,complex,0,Process3
1435,7cSE3Z,4.52,4,m,harder,9,complex,0,Process1
1436,7cSE3Z,4.52,4,m,harder,10,complex,0,Process2
1437,7cSE3Z,4.52,4,m,harder,11,agent,0,Sling
1438,7cSE3Z,4.52,4,m,harder,12,agent,0,Cooperation
1439,7cSE3Z,4.52,4,m,harder,13,agent,1,Child_Adult
1440,TQBDY3,4.27,4,m,easier,1,simple,1,Number3
1441,TQBDY3,4.27,4,m,easier,2,simple,1,Number1
1442,TQBDY3,4.27,4,m,easier,3,simple,1,Num_Stab
1443,TQBDY3,4.27,4,m,easier,4,simple,1,Number2
1444,TQBDY3,4.27,4,m,easier,5,simple,1,Number4
1445,TQBDY3,4.27,4,m,easier,6,simple,1,Stability1
1446,TQBDY3,4.27,4,m,easier,7,complex,1,Process1
1447,TQBDY3,4.27,4,m,easier,8,complex,1,Process2
1448,TQBDY3,4.27,4,m,easier,9,complex,1,Probability
1449,TQBDY3,4.27,4,m,easier,10,complex,0,Process3
1450,TQBDY3,4.27,4,m,easier,11,agent,1,Sling
1451,TQBDY3,4.27,4,m,easier,12,agent,1,Child_Adult
1452,TQBDY3,4.27,4,m,easier,13,agent,0,NA
1453,KKcBC5,4.19,4,m,harder,1,simple,1,Number2
1454,KKcBC5,4.19,4,m,harder,2,simple,1,Num_Stab
1455,KKcBC5,4.19,4,m,harder,3,simple,1,Number4
1456,KKcBC5,4.19,4,m,harder,4,simple,1,Stability1
1457,KKcBC5,4.19,4,m,harder,5,simple,0,Number3
1458,KKcBC5,4.19,4,m,harder,6,simple,0,Number1
1459,KKcBC5,4.19,4,m,harder,7,complex,0,NA
1460,KKcBC5,4.19,4,m,harder,8,complex,1,Probability
1461,KKcBC5,4.19,4,m,harder,9,complex,1,Process3
1462,KKcBC5,4.19,4,m,harder,10,complex,1,Process1
1463,KKcBC5,4.19,4,m,harder,11,agent,0,Sling
1464,KKcBC5,4.19,4,m,harder,12,agent,1,Child_Adult
1465,KKcBC5,4.19,4,m,harder,13,agent,1,Cooperation
1466,S52cQA,4.19,4,f,harder,1,simple,0,Number2
1467,S52cQA,4.19,4,f,harder,2,simple,1,Number3
1468,S52cQA,4.19,4,f,harder,3,simple,1,Num_Stab
1469,S52cQA,4.19,4,f,harder,4,simple,0,Number1
1470,S52cQA,4.19,4,f,harder,5,simple,0,Stability1
1471,S52cQA,4.19,4,f,harder,6,simple,1,Number4
1472,S52cQA,4.19,4,f,harder,7,complex,0,Probability
1473,S52cQA,4.19,4,f,harder,8,complex,0,Process1
1474,S52cQA,4.19,4,f,harder,9,complex,0,Process3
1475,S52cQA,4.19,4,f,harder,10,complex,0,Process2
1476,S52cQA,4.19,4,f,harder,11,agent,1,Child_Adult
1477,S52cQA,4.19,4,f,harder,12,agent,1,Cooperation
1478,S52cQA,4.19,4,f,harder,13,agent,0,Sling
1479,JGBHXc,4.6,4,m,harder,1,simple,1,Number4
1480,JGBHXc,4.6,4,m,harder,2,simple,1,Number1
1481,JGBHXc,4.6,4,m,harder,3,simple,1,Num_Stab
1482,JGBHXc,4.6,4,m,harder,4,simple,1,Stability1
1483,JGBHXc,4.6,4,m,harder,5,simple,1,Number2
1484,JGBHXc,4.6,4,m,harder,6,simple,1,Number3
1485,JGBHXc,4.6,4,m,harder,7,complex,1,Process3
1486,JGBHXc,4.6,4,m,harder,8,complex,0,Process1
1487,JGBHXc,4.6,4,m,harder,9,complex,1,Probability
1488,JGBHXc,4.6,4,m,harder,10,complex,1,Process2
1489,JGBHXc,4.6,4,m,harder,11,agent,1,Sling
1490,JGBHXc,4.6,4,m,harder,12,agent,1,Cooperation
1491,JGBHXc,4.6,4,m,harder,13,agent,0,Child_Adult
1492,6KF252,4.52,4,m,easier,1,simple,1,Number4
1493,6KF252,4.52,4,m,easier,2,simple,1,Number3
1494,6KF252,4.52,4,m,easier,3,simple,1,Number2
1495,6KF252,4.52,4,m,easier,4,simple,1,Stability1
1496,6KF252,4.52,4,m,easier,5,simple,1,Number1
1497,6KF252,4.52,4,m,easier,6,simple,1,Num_Stab
1498,6KF252,4.52,4,m,easier,7,complex,0,Process2
1499,6KF252,4.52,4,m,easier,8,complex,1,Process1
1500,6KF252,4.52,4,m,easier,9,complex,0,Process3
1501,6KF252,4.52,4,m,easier,10,complex,0,Probability
1502,6KF252,4.52,4,m,easier,11,agent,1,Child_Adult
1503,6KF252,4.52,4,m,easier,12,agent,1,Cooperation
1504,6KF252,4.52,4,m,easier,13,agent,0,Sling
1505,2QM2FJ,4.84,4,m,harder,1,simple,1,Stability1
1506,2QM2FJ,4.84,4,m,harder,2,simple,1,Number1
1507,2QM2FJ,4.84,4,m,harder,3,simple,1,Num_Stab
1508,2QM2FJ,4.84,4,m,harder,4,simple,1,Number3
1509,2QM2FJ,4.84,4,m,harder,5,simple,1,Number4
1510,2QM2FJ,4.84,4,m,harder,6,simple,1,Number2
1511,2QM2FJ,4.84,4,m,harder,7,complex,1,Process2
1512,2QM2FJ,4.84,4,m,harder,8,complex,1,Process1
1513,2QM2FJ,4.84,4,m,harder,9,complex,1,Probability
1514,2QM2FJ,4.84,4,m,harder,10,complex,1,Process3
1515,2QM2FJ,4.84,4,m,harder,11,agent,1,Child_Adult
1516,2QM2FJ,4.84,4,m,harder,12,agent,1,Cooperation
1517,2QM2FJ,4.84,4,m,harder,13,agent,1,Sling
1518,JcF3SB,4.6,4,f,easier,1,simple,0,Number1
1519,JcF3SB,4.6,4,f,easier,2,simple,1,Number3
1520,JcF3SB,4.6,4,f,easier,3,simple,0,Stability1
1521,JcF3SB,4.6,4,f,easier,4,simple,0,Num_Stab
1522,JcF3SB,4.6,4,f,easier,5,simple,1,Number2
1523,JcF3SB,4.6,4,f,easier,6,simple,0,Number4
1524,JcF3SB,4.6,4,f,easier,7,complex,0,Process3
1525,JcF3SB,4.6,4,f,easier,8,complex,1,Probability
1526,JcF3SB,4.6,4,f,easier,9,complex,1,Process1
1527,JcF3SB,4.6,4,f,easier,10,complex,0,Process2
1528,JcF3SB,4.6,4,f,easier,11,agent,0,Sling
1529,JcF3SB,4.6,4,f,easier,12,agent,1,Child_Adult
1530,JcF3SB,4.6,4,f,easier,13,agent,0,Cooperation
1531,WHSSHZ,4.52,4,f,easier,1,simple,1,Stability1
1532,WHSSHZ,4.52,4,f,easier,2,simple,1,Num_Stab
1533,WHSSHZ,4.52,4,f,easier,3,simple,0,Number2
1534,WHSSHZ,4.52,4,f,easier,4,simple,1,Number4
1535,WHSSHZ,4.52,4,f,easier,5,simple,1,Number1
1536,WHSSHZ,4.52,4,f,easier,6,simple,0,Number3
1537,WHSSHZ,4.52,4,f,easier,7,complex,0,Process2
1538,WHSSHZ,4.52,4,f,easier,8,complex,0,Probability
1539,WHSSHZ,4.52,4,f,easier,9,complex,1,Process1
1540,WHSSHZ,4.52,4,f,easier,10,complex,1,Process3
1541,WHSSHZ,4.52,4,f,easier,11,agent,0,Cooperation
1542,WHSSHZ,4.52,4,f,easier,12,agent,0,Child_Adult
1543,WHSSHZ,4.52,4,f,easier,13,agent,1,Sling
1544,H6L5UQ,4.52,4,f,easier,1,simple,1,Number2
1545,H6L5UQ,4.52,4,f,easier,2,simple,0,Num_Stab
1546,H6L5UQ,4.52,4,f,easier,3,simple,1,Number4
1547,H6L5UQ,4.52,4,f,easier,4,simple,1,Stability1
1548,H6L5UQ,4.52,4,f,easier,5,simple,0,Number1
1549,H6L5UQ,4.52,4,f,easier,6,simple,1,Number3
1550,H6L5UQ,4.52,4,f,easier,7,complex,1,Probability
1551,H6L5UQ,4.52,4,f,easier,8,complex,0,Process2
1552,H6L5UQ,4.52,4,f,easier,9,complex,1,Process3
1553,H6L5UQ,4.52,4,f,easier,10,complex,1,Process1
1554,H6L5UQ,4.52,4,f,easier,11,agent,1,Cooperation
1555,H6L5UQ,4.52,4,f,easier,12,agent,0,Child_Adult
1556,H6L5UQ,4.52,4,f,easier,13,agent,1,Sling
1557,BK3QXD,4.43,4,m,easier,1,simple,1,Number3
1558,BK3QXD,4.43,4,m,easier,2,simple,1,Num_Stab
1559,BK3QXD,4.43,4,m,easier,3,simple,1,Stability1
1560,BK3QXD,4.43,4,m,easier,4,simple,1,Number4
1561,BK3QXD,4.43,4,m,easier,5,simple,1,Number1
1562,BK3QXD,4.43,4,m,easier,6,simple,0,Number2
1563,BK3QXD,4.43,4,m,easier,7,complex,1,Probability
1564,BK3QXD,4.43,4,m,easier,8,complex,0,Process1
1565,BK3QXD,4.43,4,m,easier,9,complex,0,Process2
1566,BK3QXD,4.43,4,m,easier,10,complex,0,Process3
1567,BK3QXD,4.43,4,m,easier,11,agent,1,Sling
1568,BK3QXD,4.43,4,m,easier,12,agent,1,Cooperation
1569,BK3QXD,4.43,4,m,easier,13,agent,1,Child_Adult
1570,3FQ65J,4.6,4,m,harder,1,simple,1,Num_Stab
1571,3FQ65J,4.6,4,m,harder,2,simple,0,Number2
1572,3FQ65J,4.6,4,m,harder,3,simple,1,Stability1
1573,3FQ65J,4.6,4,m,harder,4,simple,1,Number4
1574,3FQ65J,4.6,4,m,harder,5,simple,1,Number1
1575,3FQ65J,4.6,4,m,harder,6,simple,1,Number3
1576,3FQ65J,4.6,4,m,harder,7,complex,1,Process3
1577,3FQ65J,4.6,4,m,harder,8,complex,1,Process2
1578,3FQ65J,4.6,4,m,harder,9,complex,1,Process1
1579,3FQ65J,4.6,4,m,harder,10,complex,1,Probability
1580,3FQ65J,4.6,4,m,harder,11,agent,1,Cooperation
1581,3FQ65J,4.6,4,m,harder,12,agent,1,Sling
1582,3FQ65J,4.6,4,m,harder,13,agent,1,Child_Adult
1583,YQ2LKZ,4.27,4,f,harder,1,simple,1,Stability1
1584,YQ2LKZ,4.27,4,f,harder,2,simple,1,Number3
1585,YQ2LKZ,4.27,4,f,harder,3,simple,1,Number4
1586,YQ2LKZ,4.27,4,f,harder,4,simple,1,Number2
1587,YQ2LKZ,4.27,4,f,harder,5,simple,1,Num_Stab
1588,YQ2LKZ,4.27,4,f,harder,6,simple,1,Number1
1589,YQ2LKZ,4.27,4,f,harder,7,complex,0,Process3
1590,YQ2LKZ,4.27,4,f,harder,8,complex,1,Process2
1591,YQ2LKZ,4.27,4,f,harder,9,complex,0,Probability
1592,YQ2LKZ,4.27,4,f,harder,10,complex,1,Process1
1593,YQ2LKZ,4.27,4,f,harder,11,agent,1,Sling
1594,YQ2LKZ,4.27,4,f,harder,12,agent,1,Cooperation
1595,YQ2LKZ,4.27,4,f,harder,13,agent,1,Child_Adult
1596,Yd24VP,4.52,4,f,harder,1,simple,1,Number1
1597,Yd24VP,4.52,4,f,harder,2,simple,1,Number2
1598,Yd24VP,4.52,4,f,harder,3,simple,1,Stability1
1599,Yd24VP,4.52,4,f,harder,4,simple,1,Num_Stab
1600,Yd24VP,4.52,4,f,harder,5,simple,1,Number3
1601,Yd24VP,4.52,4,f,harder,6,simple,1,Number4
1602,Yd24VP,4.52,4,f,harder,7,complex,0,Probability
1603,Yd24VP,4.52,4,f,harder,8,complex,0,Process3
1604,Yd24VP,4.52,4,f,harder,9,complex,1,Process1
1605,Yd24VP,4.52,4,f,harder,10,complex,0,Process2
1606,Yd24VP,4.52,4,f,harder,11,agent,0,Cooperation
1607,Yd24VP,4.52,4,f,harder,12,agent,1,Child_Adult
1608,Yd24VP,4.52,4,f,harder,13,agent,1,Sling
1609,GRKWDN,5.01,5,o,easier,1,simple,1,Num_Stab
1610,GRKWDN,5.01,5,o,easier,2,simple,1,Number4
1611,GRKWDN,5.01,5,o,easier,3,simple,1,Stability1
1612,GRKWDN,5.01,5,o,easier,4,simple,1,Number3
1613,GRKWDN,5.01,5,o,easier,5,simple,1,Number1
1614,GRKWDN,5.01,5,o,easier,6,simple,1,Number2
1615,GRKWDN,5.01,5,o,easier,7,complex,1,Process2
1616,GRKWDN,5.01,5,o,easier,8,complex,1,Process1
1617,GRKWDN,5.01,5,o,easier,9,complex,1,Probability
1618,GRKWDN,5.01,5,o,easier,10,complex,1,Process3
1619,GRKWDN,5.01,5,o,easier,11,agent,1,Cooperation
1620,GRKWDN,5.01,5,o,easier,12,agent,1,Sling
1621,GRKWDN,5.01,5,o,easier,13,agent,1,Child_Adult
1622,XYSD7A,5.75,5,f,easier,1,simple,1,Num_Stab
1623,XYSD7A,5.75,5,f,easier,2,simple,1,Number3
1624,XYSD7A,5.75,5,f,easier,3,simple,1,Stability1
1625,XYSD7A,5.75,5,f,easier,4,simple,1,Number4
1626,XYSD7A,5.75,5,f,easier,5,simple,1,Number2
1627,XYSD7A,5.75,5,f,easier,6,simple,1,Number1
1628,XYSD7A,5.75,5,f,easier,7,complex,0,Process3
1629,XYSD7A,5.75,5,f,easier,8,complex,1,Probability
1630,XYSD7A,5.75,5,f,easier,9,complex,1,Process2
1631,XYSD7A,5.75,5,f,easier,10,complex,0,Process1
1632,XYSD7A,5.75,5,f,easier,11,agent,1,Sling
1633,XYSD7A,5.75,5,f,easier,12,agent,1,Cooperation
1634,XYSD7A,5.75,5,f,easier,13,agent,1,Child_Adult
1635,FKSV27,5.58,5,f,harder,1,simple,1,Stability1
1636,FKSV27,5.58,5,f,harder,2,simple,1,Number3
1637,FKSV27,5.58,5,f,harder,3,simple,1,Number4
1638,FKSV27,5.58,5,f,harder,4,simple,1,Number1
1639,FKSV27,5.58,5,f,harder,5,simple,1,Num_Stab
1640,FKSV27,5.58,5,f,harder,6,simple,0,Number2
1641,FKSV27,5.58,5,f,harder,7,complex,1,Process1
1642,FKSV27,5.58,5,f,harder,8,complex,1,Probability
1643,FKSV27,5.58,5,f,harder,9,complex,1,Process3
1644,FKSV27,5.58,5,f,harder,10,complex,1,Process2
1645,FKSV27,5.58,5,f,harder,11,agent,1,Child_Adult
1646,FKSV27,5.58,5,f,harder,12,agent,1,Cooperation
1647,FKSV27,5.58,5,f,harder,13,agent,1,Sling
1648,RAYPLU,5.17,5,f,easier,1,simple,1,Number4
1649,RAYPLU,5.17,5,f,easier,2,simple,1,Stability1
1650,RAYPLU,5.17,5,f,easier,3,simple,1,Num_Stab
1651,RAYPLU,5.17,5,f,easier,4,simple,1,Number2
1652,RAYPLU,5.17,5,f,easier,5,simple,1,Number3
1653,RAYPLU,5.17,5,f,easier,6,simple,1,Number1
1654,RAYPLU,5.17,5,f,easier,7,complex,0,Process2
1655,RAYPLU,5.17,5,f,easier,8,complex,1,Probability
1656,RAYPLU,5.17,5,f,easier,9,complex,1,Process1
1657,RAYPLU,5.17,5,f,easier,10,complex,0,Process3
1658,RAYPLU,5.17,5,f,easier,11,agent,1,Cooperation
1659,RAYPLU,5.17,5,f,easier,12,agent,0,Child_Adult
1660,RAYPLU,5.17,5,f,easier,13,agent,0,Sling
1661,FYA6c4,5.17,5,f,harder,1,simple,1,Number1
1662,FYA6c4,5.17,5,f,harder,2,simple,1,Number3
1663,FYA6c4,5.17,5,f,harder,3,simple,1,Num_Stab
1664,FYA6c4,5.17,5,f,harder,4,simple,1,Stability1
1665,FYA6c4,5.17,5,f,harder,5,simple,1,Number4
1666,FYA6c4,5.17,5,f,harder,6,simple,1,Number2
1667,FYA6c4,5.17,5,f,harder,7,complex,0,Process2
1668,FYA6c4,5.17,5,f,harder,8,complex,1,Process1
1669,FYA6c4,5.17,5,f,harder,9,complex,0,Probability
1670,FYA6c4,5.17,5,f,harder,10,complex,0,Process3
1671,FYA6c4,5.17,5,f,harder,11,agent,1,Child_Adult
1672,FYA6c4,5.17,5,f,harder,12,agent,1,Cooperation
1673,FYA6c4,5.17,5,f,harder,13,agent,0,Sling
1674,7ZUVKL,5.09,5,m,harder,1,simple,1,Number4
1675,7ZUVKL,5.09,5,m,harder,2,simple,1,Num_Stab
1676,7ZUVKL,5.09,5,m,harder,3,simple,0,Number3
1677,7ZUVKL,5.09,5,m,harder,4,simple,0,Stability1
1678,7ZUVKL,5.09,5,m,harder,5,simple,1,Number1
1679,7ZUVKL,5.09,5,m,harder,6,simple,1,Number2
1680,7ZUVKL,5.09,5,m,harder,7,complex,0,Process2
1681,7ZUVKL,5.09,5,m,harder,8,complex,0,Probability
1682,7ZUVKL,5.09,5,m,harder,9,complex,1,Process3
1683,7ZUVKL,5.09,5,m,harder,10,complex,0,Process1
1684,7ZUVKL,5.09,5,m,harder,11,agent,1,Child_Adult
1685,7ZUVKL,5.09,5,m,harder,12,agent,1,Cooperation
1686,7ZUVKL,5.09,5,m,harder,13,agent,0,Sling
1687,4TcRFZ,5.01,5,m,easier,1,simple,0,Number3
1688,4TcRFZ,5.01,5,m,easier,2,simple,0,Number4
1689,4TcRFZ,5.01,5,m,easier,3,simple,0,Num_Stab
1690,4TcRFZ,5.01,5,m,easier,4,simple,0,Number2
1691,4TcRFZ,5.01,5,m,easier,5,simple,1,Stability1
1692,4TcRFZ,5.01,5,m,easier,6,simple,1,Number1
1693,4TcRFZ,5.01,5,m,easier,7,complex,0,Process3
1694,4TcRFZ,5.01,5,m,easier,8,complex,0,Probability
1695,4TcRFZ,5.01,5,m,easier,9,complex,1,Process1
1696,4TcRFZ,5.01,5,m,easier,10,complex,1,Process2
1697,4TcRFZ,5.01,5,m,easier,11,agent,1,Sling
1698,4TcRFZ,5.01,5,m,easier,12,agent,1,Cooperation
1699,4TcRFZ,5.01,5,m,easier,13,agent,0,Child_Adult
1700,M7VZDC,5.75,5,f,harder,1,simple,1,Number2
1701,M7VZDC,5.75,5,f,harder,2,simple,1,Number4
1702,M7VZDC,5.75,5,f,harder,3,simple,1,Number1
1703,M7VZDC,5.75,5,f,harder,4,simple,1,Stability1
1704,M7VZDC,5.75,5,f,harder,5,simple,1,Num_Stab
1705,M7VZDC,5.75,5,f,harder,6,simple,1,Number3
1706,M7VZDC,5.75,5,f,harder,7,complex,1,Process2
1707,M7VZDC,5.75,5,f,harder,8,complex,1,Process3
1708,M7VZDC,5.75,5,f,harder,9,complex,0,Probability
1709,M7VZDC,5.75,5,f,harder,10,complex,1,Process1
1710,M7VZDC,5.75,5,f,harder,11,agent,1,Cooperation
1711,M7VZDC,5.75,5,f,harder,12,agent,1,Child_Adult
1712,M7VZDC,5.75,5,f,harder,13,agent,1,Sling
1713,3d7KAP,5.91,5,m,easier,1,simple,1,Num_Stab
1714,3d7KAP,5.91,5,m,easier,2,simple,1,Number3
1715,3d7KAP,5.91,5,m,easier,3,simple,1,Number4
1716,3d7KAP,5.91,5,m,easier,4,simple,1,Number1
1717,3d7KAP,5.91,5,m,easier,5,simple,1,Number2
1718,3d7KAP,5.91,5,m,easier,6,simple,1,Stability1
1719,3d7KAP,5.91,5,m,easier,7,complex,0,Process2
1720,3d7KAP,5.91,5,m,easier,8,complex,0,Process3
1721,3d7KAP,5.91,5,m,easier,9,complex,0,Process1
1722,3d7KAP,5.91,5,m,easier,10,complex,0,Probability
1723,3d7KAP,5.91,5,m,easier,11,agent,1,Sling
1724,3d7KAP,5.91,5,m,easier,12,agent,1,Child_Adult
1725,3d7KAP,5.91,5,m,easier,13,agent,1,Cooperation
1726,XPAX73,5.17,5,f,harder,1,simple,1,Stability1
1727,XPAX73,5.17,5,f,harder,2,simple,1,Num_Stab
1728,XPAX73,5.17,5,f,harder,3,simple,1,Number2
1729,XPAX73,5.17,5,f,harder,4,simple,1,Number4
1730,XPAX73,5.17,5,f,harder,5,simple,1,Number3
1731,XPAX73,5.17,5,f,harder,6,simple,1,Number1
1732,XPAX73,5.17,5,f,harder,7,complex,1,Process3
1733,XPAX73,5.17,5,f,harder,8,complex,1,Probability
