"id","trial","easy_hard","build_time"
46761572,"14_Stability","hard",20.2996145049983
46761572,"15_Number","hard",20.0824661160004
31025944,"12_Number","hard",8.98619385900383
31025944,"13_Sampling","hard",10.753625708996
31025944,"8_Number","hard",12.350960667005
31025944,"14_Stability","hard",8.93881413099734
31025944,"9_InitNumber","hard",5.7223524889996
31025944,"20_Stability","hard",42.2883144539956
31025944,"10_Stability","hard",18.7211543129961
31025944,"18_Stability","hard",44.2270016960028
31025944,"19_Pattern","hard",16.2174182559975
31025944,"7_Number","hard",14.6428946059968
31025944,"17_InitNumber","hard",10.8737236710003
31025944,"15_Number","hard",14.4904090869968
31025944,"16_Number","hard",9.03441444799682
31025944,"11_InitSorted","hard",12.2105554739974
81927011,"23_InitNumber","hard",9.55338286200276
81927011,"21_Number","hard",16.3549536150022
81927011,"24_Stability","hard",33.034045032
81927011,"26_Number","hard",23.6819510799978
81927011,"30_Number","hard",6.55535025199788
81927011,"36_Distance","hard",11.7149323080012
81927011,"32_Stability","hard",97.8501691159981
81927011,"25_InitSorted","hard",14.6260947900009
81927011,"34_Stability","hard",133.857982745998
81927011,"31_InitNumber","hard",5.95244847099821
81927011,"22_Number","hard",15.8988007769949
81927011,"29_Number","hard",12.6744425399957
81927011,"35_Distance","hard",10.0100722700008
81927011,"28_Stability","hard",11.6101649759948
81927011,"27_Sampling","hard",2.8818973860034
81927011,"33_Pattern","hard",12.1300682120054
86620409,"30_Number","hard",4.76223408700025
86620409,"33_Pattern","hard",8.70629676199951
86620409,"23_InitNumber","hard",5.00994982800057
86620409,"31_InitNumber","hard",4.98554460300056
86620409,"25_InitSorted","hard",7.62784044999989
86620409,"21_Number","hard",110.778080202
86620409,"29_Number","hard",7.57882598900051
86620409,"22_Number","hard",12.625936251
86620409,"35_Distance","hard",11.4960138830002
86620409,"24_Stability","hard",29.0899482929999
86620409,"26_Number","hard",17.8332044280005
86620409,"27_Sampling","hard",3.27176086600048
86620409,"28_Stability","hard",9.56201475999933
86620409,"34_Stability","hard",138.235954348001
86620409,"32_Stability","hard",236.760097624
86620409,"36_Distance","hard",4.03933634899931
13191935,"9_InitNumber","hard",5.85517218099994
13191935,"8_Number","hard",17.3370158460002
13191935,"14_Stability","hard",11.8879687480003
13191935,"16_Number","hard",14.4563098899998
13191935,"12_Number","hard",12.7617822209995
13191935,"10_Stability","hard",14.209734135
13191935,"17_InitNumber","hard",8.84123729600105
13191935,"13_Sampling","hard",11.4020241479993
13191935,"7_Number","hard",26.0011430249997
13191935,"18_Stability","hard",55.5943217160002
13191935,"15_Number","hard",11.9067934239993
13191935,"19_Pattern","hard",13.5301758490004
13191935,"20_Stability","hard",56.7289465229987
13191935,"11_InitSorted","hard",16.2890283510005
96947863,"22_Number","hard",41.6163399699999
96947863,"28_Stability","hard",16.5374342660016
96947863,"34_Stability","hard",24.9067153830001
96947863,"26_Number","hard",16.6113283310005
96947863,"27_Sampling","hard",3.83212131399887
96947863,"25_InitSorted","hard",29.711890351
96947863,"29_Number","hard",16.1297265070007
96947863,"30_Number","hard",14.8507016879994
96947863,"36_Distance","hard",16.0496468260008
96947863,"33_Pattern","hard",15.8830960089999
96947863,"24_Stability","hard",28.2103334719995
96947863,"21_Number","hard",16.8587696680006
96947863,"32_Stability","hard",19.666866702999
96947863,"35_Distance","hard",12.4338394499991
96947863,"31_InitNumber","hard",9.13104900100006
96947863,"23_InitNumber","hard",6.35410194499855
50705555,"23_InitNumber","hard",4.60948246599946
50705555,"27_Sampling","hard",2.86578555199958
50705555,"33_Pattern","hard",13.9295512520002
50705555,"31_InitNumber","hard",8.36991653099903
50705555,"28_Stability","hard",11.0245246839986
50705555,"29_Number","hard",11.2979957850002
50705555,"21_Number","hard",45.0977726359997
50705555,"35_Distance","hard",11.3767384659986
50705555,"34_Stability","hard",16.0811954870005
50705555,"30_Number","hard",12.5390534960025
50705555,"32_Stability","hard",14.6069764909989
50705555,"36_Distance","hard",8.8824121209982
50705555,"26_Number","hard",11.0960925319996
50705555,"24_Stability","hard",15.6583458860005
50705555,"25_InitSorted","hard",14.7777082930006
50705555,"22_Number","hard",20.7378147800009
36840945,"28_Stability","hard",34.4725018190002
36840945,"32_Stability","hard",33.7698047350023
36840945,"27_Sampling","hard",3.9931746229995
36840945,"25_InitSorted","hard",19.1686218529976
36840945,"21_Number","hard",27.891917383
36840945,"26_Number","hard",16.648225322002
36840945,"35_Distance","hard",16.1080775299997
36840945,"23_InitNumber","hard",7.09012793099828
36840945,"36_Distance","hard",11.8253081049988
36840945,"31_InitNumber","hard",9.65587393600072
36840945,"30_Number","hard",9.75949221200062
36840945,"34_Stability","hard",16.8695084729989
36840945,"22_Number","hard",44.3468545020005
36840945,"33_Pattern","hard",20.0632697910005
36840945,"29_Number","hard",11.053681772999
36840945,"24_Stability","hard",43.3495300860013
96569560,"25_InitSorted","hard",13.0183588829968
96569560,"29_Number","hard",14.5539036420014
96569560,"35_Distance","hard",15.0072366230015
96569560,"33_Pattern","hard",11.4250169169973
96569560,"30_Number","hard",13.4658812769994
96569560,"31_InitNumber","hard",8.07773294099752
96569560,"23_InitNumber","hard",7.06540846900316
96569560,"22_Number","hard",115.351507952997
96569560,"36_Distance","hard",13.1430244629955
96569560,"21_Number","hard",21.9147759940024
96569560,"32_Stability","hard",26.7336661849986
96569560,"34_Stability","hard",22.9810100300019
96569560,"28_Stability","hard",13.2140387010004
96569560,"26_Number","hard",29.9574087650035
96569560,"27_Sampling","hard",4.81535631199949
96569560,"24_Stability","hard",48.5291924169942
95623715,"9_InitNumber","hard",6.87197517499999
95623715,"8_Number","hard",16.858550705
95623715,"14_Stability","hard",17.264890575
95623715,"16_Number","hard",16.6677085490001
95623715,"12_Number","hard",6.89788653300002
95623715,"10_Stability","hard",17.3787620109999
95623715,"17_InitNumber","hard",13.738774555
95623715,"13_Sampling","hard",10.1680611730001
95623715,"7_Number","hard",17.7528767889999
95623715,"18_Stability","hard",38.6753978659999
95623715,"15_Number","hard",14.1228001520001
95623715,"19_Pattern","hard",12.0193535889998
95623715,"20_Stability","hard",39.6581278539998
95623715,"11_InitSorted","hard",12.812288956
75333214,"9_InitNumber","hard",10.8338719989997
75333214,"18_Stability","hard",112.825320836
75333214,"17_InitNumber","hard",13.5130201459997
75333214,"15_Number","hard",15.4499634610002
75333214,"11_InitSorted","hard",15.6177535659999
75333214,"16_Number","hard",17.0727770759995
75333214,"10_Stability","hard",19.2332897260003
75333214,"13_Sampling","hard",14.0100266620002
75333214,"20_Stability","hard",63.5930777570002
75333214,"12_Number","hard",18.0106032570002
75333214,"7_Number","hard",29.6186484339996
75333214,"8_Number","hard",20.9563065319999
75333214,"19_Pattern","hard",15.2665350670004
75333214,"14_Stability","hard",13.1937573969999
50687108,"32_Stability","hard",19.7298114139999
50687108,"22_Number","hard",17.4986307900001
50687108,"34_Stability","hard",15.5705617090002
50687108,"35_Distance","hard",9.10632664100012
50687108,"30_Number","hard",9.33014207499991
50687108,"33_Pattern","hard",9.69625441299968
50687108,"28_Stability","hard",12.1303463149998
50687108,"29_Number","hard",17.618204335
50687108,"21_Number","hard",18.4257354679999
50687108,"25_InitSorted","hard",27.3307053600001
50687108,"31_InitNumber","hard",6.4265448000001
50687108,"27_Sampling","hard",4.68337325499988
50687108,"26_Number","hard",9.62649757600002
50687108,"36_Distance","hard",7.66547134699977
50687108,"23_InitNumber","hard",6.3233119749998
50687108,"24_Stability","hard",12.0014045329999
90990113,"18_Stability","hard",31.0011788410002
90990113,"20_Stability","hard",32.6655951949997
90990113,"8_Number","hard",12.1783816179995
90990113,"12_Number","hard",18.9454149190005
90990113,"7_Number","hard",22.0909716510005
90990113,"19_Pattern","hard",15.6185517280001
90990113,"15_Number","hard",11.0492665150005
90990113,"17_InitNumber","hard",16.257577163
90990113,"16_Number","hard",18.1701767439999
90990113,"11_InitSorted","hard",16.768086819
90990113,"10_Stability","hard",15.7784140670001
90990113,"14_Stability","hard",18.0175212019994
90990113,"13_Sampling","hard",16.1218489189996
90990113,"9_InitNumber","hard",11.8415621089998
66340327,"34_Stability","hard",17.3942207140008
66340327,"31_InitNumber","hard",9.15392673100177
66340327,"26_Number","hard",13.9031009610007
66340327,"25_InitSorted","hard",17.0432398159992
66340327,"22_Number","hard",17.8021166770013
66340327,"32_Stability","hard",12.6164678460009
66340327,"27_Sampling","hard",3.89816198600056
66340327,"28_Stability","hard",7.39365948100021
66340327,"29_Number","hard",10.1137141590007
66340327,"30_Number","hard",7.96260206900115
66340327,"21_Number","hard",11.3527424330005
66340327,"23_InitNumber","hard",7.8498589080009
66340327,"24_Stability","hard",15.7363678989987
66340327,"36_Distance","hard",9.09857871399981
66340327,"33_Pattern","hard",13.5708784340004
66340327,"35_Distance","hard",9.66382517500097
26962873,"15_Number","hard",20.2814179359993
26962873,"19_Pattern","hard",18.4025289509991
26962873,"8_Number","hard",25.9061728270008
26962873,"20_Stability","hard",46.9148333029989
26962873,"13_Sampling","hard",13.8407630040001
26962873,"12_Number","hard",15.970860939
26962873,"9_InitNumber","hard",6.20252464199984
26962873,"7_Number","hard",35.1466029869989
26962873,"10_Stability","hard",12.6501758729992
26962873,"11_InitSorted","hard",12.5231076359996
26962873,"18_Stability","hard",42.362263590001
26962873,"16_Number","hard",12.1938955679998
26962873,"17_InitNumber","hard",15.2730113300004
26962873,"14_Stability","hard",17.8984087140016
41470889,"32_Stability","hard",14.838084862
41470889,"22_Number","hard",15.8590419760003
41470889,"34_Stability","hard",16.0094721499991
41470889,"35_Distance","hard",11.3545164610005
41470889,"30_Number","hard",6.34640473299805
41470889,"33_Pattern","hard",12.3125297720035
41470889,"28_Stability","hard",11.9032161229989
41470889,"29_Number","hard",6.75235571500161
41470889,"21_Number","hard",19.4745507820007
41470889,"25_InitSorted","hard",28.4423667320007
41470889,"31_InitNumber","hard",5.05839284800095
41470889,"27_Sampling","hard",4.38628334900204
41470889,"26_Number","hard",14.0432879629989
41470889,"36_Distance","hard",10.1923025329997
41470889,"23_InitNumber","hard",5.25824499800001
41470889,"24_Stability","hard",15.9941794279985
11547421,"17_InitNumber","hard",7.30586238600154
11547421,"10_Stability","hard",12.6733759369999
11547421,"9_InitNumber","hard",4.29027861400027
11547421,"14_Stability","hard",9.05647114100066
11547421,"19_Pattern","hard",8.5629776679998
11547421,"18_Stability","hard",36.2743197130003
11547421,"7_Number","hard",9.50527140600025
11547421,"16_Number","hard",10.6263509269993
11547421,"11_InitSorted","hard",12.2171448059999
11547421,"8_Number","hard",24.8175065729993
11547421,"15_Number","hard",23.8577213399985
11547421,"12_Number","hard",17.2493131540032
11547421,"20_Stability","hard",58.4660440570005
11547421,"13_Sampling","hard",12.6736328040024
29558286,"22_Number","hard",39.0192973760059
29558286,"23_InitNumber","hard",8.62419919099921
29558286,"31_InitNumber","hard",10.586491405993
29558286,"28_Stability","hard",12.1949683700004
29558286,"32_Stability","hard",24.8910803290055
29558286,"26_Number","hard",20.0499845360027
29558286,"24_Stability","hard",48.034499733003
29558286,"30_Number","hard",11.1932674490017
29558286,"35_Distance","hard",19.1854172930034
29558286,"34_Stability","hard",25.0564881699975
29558286,"21_Number","hard",18.2843547299999
29558286,"33_Pattern","hard",20.2809061399967
29558286,"27_Sampling","hard",7.45855509299872
29558286,"36_Distance","hard",22.4420494320002
29558286,"25_InitSorted","hard",19.0022296219977
29558286,"29_Number","hard",15.4977667879939
36605881,"32_Stability","hard",41.9401753459999
36605881,"22_Number","hard",71.138194827
36605881,"34_Stability","hard",38.9480562840001
36605881,"35_Distance","hard",23.1609248669999
36605881,"30_Number","hard",15.4819276989999
36605881,"33_Pattern","hard",12.7314901230002
36605881,"28_Stability","hard",22.9294052790001
36605881,"29_Number","hard",17.3939478689999
36605881,"21_Number","hard",15.6737996950001
36605881,"25_InitSorted","hard",16.9687891029998
36605881,"31_InitNumber","hard",11.865299821
36605881,"27_Sampling","hard",7.14572726200004
36605881,"26_Number","hard",20.1219387729998
36605881,"36_Distance","hard",17.8268593749999
36605881,"23_InitNumber","hard",10.0665694179997
36605881,"24_Stability","hard",35.0665776610003
64764501,"34_Stability","hard",68.9931983879942
64764501,"28_Stability","hard",22.1845144750041
64764501,"30_Number","hard",12.5289504269967
64764501,"22_Number","hard",28.2736455849954
64764501,"31_InitNumber","hard",10.2412086759941
64764501,"29_Number","hard",18.7534604920002
64764501,"32_Stability","hard",25.626391480997
64764501,"25_InitSorted","hard",31.4254734530041
64764501,"27_Sampling","hard",4.88136374999885
64764501,"33_Pattern","hard",14.6805053950011
64764501,"26_Number","hard",16.1126265810017
64764501,"21_Number","hard",24.1353856799979
64764501,"24_Stability","hard",33.1347071950004
64764501,"23_InitNumber","hard",9.93669164099992
64764501,"35_Distance","hard",16.9943349120003
64764501,"36_Distance","hard",14.209869489001
19543276,"22_Number","hard",62.9467174890001
19543276,"23_InitNumber","hard",17.736815318
19543276,"31_InitNumber","hard",16.7935771410002
19543276,"28_Stability","hard",36.3292622260001
19543276,"32_Stability","hard",36.240851603
19543276,"26_Number","hard",28.0588084320002
19543276,"24_Stability","hard",54.728832198
19543276,"30_Number","hard",33.8074676269998
19543276,"35_Distance","hard",28.7883588909999
19543276,"34_Stability","hard",123.858229383
19543276,"21_Number","hard",26.5313123160004
19543276,"33_Pattern","hard",17.3207058020002
19543276,"27_Sampling","hard",8.1225571949999
19543276,"36_Distance","hard",18.1220190049999
19543276,"25_InitSorted","hard",16.4502608340003
19543276,"29_Number","hard",18.1801667039999
99872580,"16_Number","hard",12.8471415160002
99872580,"11_InitSorted","hard",12.8426812420003
99872580,"7_Number","hard",13.7465567939998
99872580,"17_InitNumber","hard",16.6330842370007
99872580,"14_Stability","hard",18.2159867489991
99872580,"8_Number","hard",21.0351337709999
99872580,"19_Pattern","hard",18.2510580909984
99872580,"15_Number","hard",21.0173402119999
99872580,"18_Stability","hard",90.427164359
99872580,"13_Sampling","hard",13.5462389570002
99872580,"9_InitNumber","hard",9.84125154700087
99872580,"20_Stability","hard",83.5542782860011
99872580,"10_Stability","hard",26.5147994599993
99872580,"12_Number","hard",18.2749568700001
43013681,"16_Number","hard",18.6878831840004
43013681,"11_InitSorted","hard",20.0926603219996
43013681,"7_Number","hard",8.21623340400038
43013681,"17_InitNumber","hard",16.2394698890002
43013681,"14_Stability","hard",19.7527763729995
43013681,"8_Number","hard",24.295220891001
43013681,"19_Pattern","hard",22.1351539989992
43013681,"15_Number","hard",19.4455356430008
43013681,"18_Stability","hard",33.8055629630016
43013681,"13_Sampling","hard",18.3527035229999
43013681,"9_InitNumber","hard",15.1205870579997
43013681,"20_Stability","hard",57.7236960340015
43013681,"10_Stability","hard",17.9514349749988
43013681,"12_Number","hard",18.8768057449997
57612848,"19_Pattern","hard",23.1169423980009
57612848,"18_Stability","hard",51.2787742870005
57612848,"9_InitNumber","hard",15.1816134469991
57612848,"15_Number","hard",24.7746242209996
57612848,"11_InitSorted","hard",21.6371649839984
57612848,"10_Stability","hard",22.6338381599999
57612848,"20_Stability","hard",49.5281251399974
57612848,"12_Number","hard",18.7449301909983
57612848,"17_InitNumber","hard",15.8761915059986
57612848,"16_Number","hard",15.809048244002
57612848,"13_Sampling","hard",18.3136220660017
57612848,"14_Stability","hard",19.3954269009992
57612848,"7_Number","hard",24.8187847000008
57612848,"8_Number","hard",22.4868168489993
93164057,"20_Stability","hard",125.341658219
93164057,"19_Pattern","hard",27.0340067889992
93164057,"14_Stability","hard",20.9019174399982
93164057,"9_InitNumber","hard",12.4322107099979
93164057,"17_InitNumber","hard",23.4199289749995
93164057,"8_Number","hard",30.005064893001
93164057,"12_Number","hard",19.943688239
93164057,"18_Stability","hard",38.1014705400012
93164057,"11_InitSorted","hard",20.4355411609977
93164057,"7_Number","hard",21.8548107219976
93164057,"16_Number","hard",16.3207941820001
93164057,"15_Number","hard",16.5055486979982
93164057,"10_Stability","hard",21.5525294830004
93164057,"13_Sampling","hard",12.548029575999
50997125,"32_Stability","hard",21.7126069460001
50997125,"22_Number","hard",39.4729182740002
50997125,"34_Stability","hard",23.8089804310002
50997125,"35_Distance","hard",23.7049041669998
50997125,"30_Number","hard",16.9372067889999
50997125,"33_Pattern","hard",22.5039563150003
50997125,"28_Stability","hard",19.0001188340002
50997125,"29_Number","hard",20.6580238089991
50997125,"21_Number","hard",23.0972106910003
50997125,"25_InitSorted","hard",19.490854832
50997125,"31_InitNumber","hard",13.3128916200003
50997125,"27_Sampling","hard",7.59351567300018
50997125,"26_Number","hard",25.5615289169991
50997125,"36_Distance","hard",17.4880815629995
50997125,"23_InitNumber","hard",14.9685301710006
50997125,"24_Stability","hard",37.3847506579996
35505921,"32_Stability","hard",22.8904586120007
35505921,"22_Number","hard",22.3456538850005
35505921,"34_Stability","hard",27.5426656130003
35505921,"35_Distance","hard",18.8847724709995
35505921,"30_Number","hard",10.3207271709998
35505921,"33_Pattern","hard",15.6232291050001
35505921,"28_Stability","hard",14.856465502
35505921,"29_Number","hard",13.975377019
35505921,"21_Number","hard",13.5686134999996
35505921,"25_InitSorted","hard",20.4857636529996
35505921,"31_InitNumber","hard",8.00856905600085
35505921,"27_Sampling","hard",6.85185914300018
35505921,"26_Number","hard",16.3841981930018
35505921,"36_Distance","hard",16.2666854430026
35505921,"23_InitNumber","hard",7.29247047099852
35505921,"24_Stability","hard",20.0917169730019
34460692,"19_Pattern","hard",15.5768703840004
34460692,"18_Stability","hard",50.6254736619994
34460692,"9_InitNumber","hard",4.14305175399932
34460692,"15_Number","hard",13.4203142929982
34460692,"11_InitSorted","hard",13.4544545619974
34460692,"10_Stability","hard",13.4934150330009
34460692,"20_Stability","hard",64.6216782250012
34460692,"12_Number","hard",11.9865502350003
34460692,"17_InitNumber","hard",8.23464553700251
34460692,"16_Number","hard",10.5856578220009
34460692,"13_Sampling","hard",12.5571719649997
34460692,"14_Stability","hard",11.1688199260025
34460692,"7_Number","hard",17.989787855
34460692,"8_Number","hard",18.903135110002
60406390,"32_Stability","hard",32.0183656929985
60406390,"22_Number","hard",29.8330937659994
60406390,"34_Stability","hard",25.6184552030027
60406390,"35_Distance","hard",15.3063429909998
60406390,"30_Number","hard",11.6821470519972
60406390,"33_Pattern","hard",19.4977082530022
60406390,"28_Stability","hard",15.7211508859982
60406390,"29_Number","hard",14.339541401001
60406390,"21_Number","hard",29.6027479279983
60406390,"25_InitSorted","hard",34.0505260630016
60406390,"31_InitNumber","hard",10.8097619019973
60406390,"27_Sampling","hard",12.0650223449993
60406390,"26_Number","hard",17.3775452600021
60406390,"36_Distance","hard",19.8894900509986
60406390,"23_InitNumber","hard",9.33831369100153
60406390,"24_Stability","hard",43.8019360100006
52580007,"16_Number","hard",17.8579161380003
52580007,"11_InitSorted","hard",17.4570589939976
52580007,"7_Number","hard",36.3203197840012
52580007,"17_InitNumber","hard",16.4108960090016
52580007,"14_Stability","hard",14.0994959239979
52580007,"8_Number","hard",20.8971785920003
52580007,"19_Pattern","hard",16.2425471899987
52580007,"15_Number","hard",17.4969630209998
52580007,"18_Stability","hard",35.8585939919976
52580007,"13_Sampling","hard",26.8664084670017
52580007,"9_InitNumber","hard",8.79404193099981
52580007,"20_Stability","hard",111.801738668
52580007,"10_Stability","hard",17.5223799509986
52580007,"12_Number","hard",15.4579941619995
43841184,"32_Stability","hard",18.7214373229999
43841184,"22_Number","hard",40.4343056329999
43841184,"34_Stability","hard",28.1303808940011
43841184,"35_Distance","hard",20.9854066440002
43841184,"30_Number","hard",20.9856437529997
43841184,"33_Pattern","hard",17.3067902599996
43841184,"28_Stability","hard",24.945727544
43841184,"29_Number","hard",19.5856122519999
43841184,"21_Number","hard",23.082419155
43841184,"25_InitSorted","hard",43.7226704780005
43841184,"31_InitNumber","hard",13.1707804569996
43841184,"27_Sampling","hard",5.04107637199922
43841184,"26_Number","hard",27.9784556670002
43841184,"36_Distance","hard",24.5311158080003
43841184,"23_InitNumber","hard",12.2421027849996
43841184,"24_Stability","hard",37.5062658120005
71866086,"32_Stability","hard",12.11616645
71866086,"22_Number","hard",17.6182284280001
71866086,"34_Stability","hard",9.23400176099994
71866086,"35_Distance","hard",12.290293324
71866086,"30_Number","hard",7.03428789099985
71866086,"33_Pattern","hard",9.16937645500002
71866086,"28_Stability","hard",12.1937642299999
71866086,"29_Number","hard",8.95351973600009
71866086,"21_Number","hard",11.473276664
71866086,"25_InitSorted","hard",20.4912552769999
71866086,"31_InitNumber","hard",6.23445070900016
71866086,"27_Sampling","hard",4.20340643099985
71866086,"26_Number","hard",10.929358202
71866086,"36_Distance","hard",9.90647029100001
71866086,"23_InitNumber","hard",6.65746860600007
71866086,"24_Stability","hard",25.649949014
91995884,"19_Pattern","hard",13.0093348119999
91995884,"18_Stability","hard",46.5387107349998
91995884,"9_InitNumber","hard",6.81096004600022
91995884,"15_Number","hard",14.130427176
91995884,"11_InitSorted","hard",13.2672423880003
91995884,"10_Stability","hard",15.6744911750002
91995884,"20_Stability","hard",31.729501973
91995884,"12_Number","hard",12.1049894140006
91995884,"17_InitNumber","hard",11.1952823300007
91995884,"16_Number","hard",12.242571197
91995884,"13_Sampling","hard",18.7448199870005
91995884,"14_Stability","hard",10.6578271899998
91995884,"7_Number","hard",13.969966394
91995884,"8_Number","hard",16.1448484719995
75643848,"16_Number","hard",11.2016444139999
75643848,"11_InitSorted","hard",11.331826544
75643848,"7_Number","hard",20.258930235
75643848,"17_InitNumber","hard",10.971302981
75643848,"14_Stability","hard",10.7138045630002
75643848,"8_Number","hard",10.8347377910002
75643848,"19_Pattern","hard",10.7677456470001
75643848,"15_Number","hard",11.1140982680001
75643848,"18_Stability","hard",67.594043912
75643848,"13_Sampling","hard",11.034609624
75643848,"9_InitNumber","hard",5.56282595800008
75643848,"20_Stability","hard",58.8595845140001
75643848,"10_Stability","hard",10.7307492299999
75643848,"12_Number","hard",11.2194795539999
74165640,"16_Number","hard",18.1538295939999
74165640,"11_InitSorted","hard",15.9956304850002
74165640,"7_Number","hard",12.8256325889997
74165640,"17_InitNumber","hard",15.6482854320002
74165640,"14_Stability","hard",15.1378042729993
74165640,"8_Number","hard",20.8341803140002
74165640,"19_Pattern","hard",12.4811986189998
74165640,"15_Number","hard",20.6661827299995
74165640,"18_Stability","hard",71.0365489360001
74165640,"13_Sampling","hard",13.5890141669997
74165640,"9_InitNumber","hard",9.28056293999998
74165640,"20_Stability","hard",36.7947976190007
74165640,"10_Stability","hard",15.4669901569996
74165640,"12_Number","hard",12.40095612
57972367,"16_Number","hard",9.9604654310001
57972367,"11_InitSorted","hard",12.2910814209999
57972367,"7_Number","hard",11.201986909
57972367,"17_InitNumber","hard",12.546193309
57972367,"14_Stability","hard",13.042377017
57972367,"8_Number","hard",12.7626435080001
57972367,"19_Pattern","hard",9.82498721700017
57972367,"15_Number","hard",8.53817517300013
57972367,"18_Stability","hard",36.1549545669998
57972367,"13_Sampling","hard",8.51397292699994
57972367,"9_InitNumber","hard",4.72845741499987
57972367,"20_Stability","hard",65.380658394
57972367,"10_Stability","hard",12.0589956199999
57972367,"12_Number","hard",9.95416405099991
93344365,"32_Stability","hard",19.8625979260005
93344365,"22_Number","hard",20.5618962110002
93344365,"34_Stability","hard",23.0412332209999
93344365,"35_Distance","hard",17.107135749
93344365,"30_Number","hard",8.91538956699969
93344365,"33_Pattern","hard",15.5200167909998
93344365,"28_Stability","hard",11.2731759640001
93344365,"29_Number","hard",11.2425648620001
93344365,"21_Number","hard",15.4267876309996
93344365,"25_InitSorted","hard",11.4739902110005
93344365,"31_InitNumber","hard",12.0965667250002
93344365,"27_Sampling","hard",4.105077962
93344365,"26_Number","hard",12.5952092589996
93344365,"36_Distance","hard",12.3538459190004
93344365,"23_InitNumber","hard",5.88060822199986
93344365,"24_Stability","hard",38.7308706289996
98376283,"32_Stability","hard",24.174578354
98376283,"22_Number","hard",51.787451661
98376283,"34_Stability","hard",28.0265704120002
98376283,"35_Distance","hard",20.0499988660004
98376283,"30_Number","hard",12.0113230389998
98376283,"33_Pattern","hard",26.0669141779999
98376283,"28_Stability","hard",22.6406497990001
98376283,"29_Number","hard",13.3295185469997
98376283,"21_Number","hard",17.1132252220004
98376283,"25_InitSorted","hard",47.8655637659995
98376283,"31_InitNumber","hard",13.9941044000007
98376283,"27_Sampling","hard",5.45884671299973
98376283,"26_Number","hard",24.7536242890001
98376283,"36_Distance","hard",14.6339417170002
98376283,"23_InitNumber","hard",8.90659893100019
98376283,"24_Stability","hard",47.1474424700009
15322647,"32_Stability","hard",26.0612947749996
15322647,"22_Number","hard",38.1226265710011
15322647,"34_Stability","hard",23.9057955859989
15322647,"35_Distance","hard",18.6433588299988
15322647,"30_Number","hard",12.503062804999
15322647,"33_Pattern","hard",18.3941268969993
15322647,"28_Stability","hard",27.3134343780002
15322647,"29_Number","hard",21.8569555039994
15322647,"21_Number","hard",24.9942049059991
15322647,"25_InitSorted","hard",30.8016433140001
15322647,"31_InitNumber","hard",10.6569527920001
15322647,"27_Sampling","hard",5.39503597200019
15322647,"26_Number","hard",14.8909644249998
15322647,"36_Distance","hard",15.5460979159998
15322647,"23_InitNumber","hard",9.40164292099871
15322647,"24_Stability","hard",42.4252901830005
31296749,"32_Stability","hard",23.6152102350006
31296749,"22_Number","hard",48.9472291700004
31296749,"34_Stability","hard",67.578369289
31296749,"35_Distance","hard",7.52315578399975
31296749,"30_Number","hard",19.0741860819999
31296749,"33_Pattern","hard",18.8810686600009
31296749,"28_Stability","hard",20.5296275059991
31296749,"29_Number","hard",24.4663708299995
31296749,"21_Number","hard",35.2496012469983
31296749,"25_InitSorted","hard",43.1472048759988
31296749,"31_InitNumber","hard",12.777836239
31296749,"27_Sampling","hard",9.56981880800049
31296749,"26_Number","hard",24.8574614949994
31296749,"36_Distance","hard",25.7214262220004
31296749,"23_InitNumber","hard",8.12999524500083
31296749,"24_Stability","hard",43.1052970599994
29333268,"16_Number","hard",12.6656313110034
29333268,"11_InitSorted","hard",25.619701353
29333268,"7_Number","hard",29.8032199009976
29333268,"17_InitNumber","hard",13.8659036809986
29333268,"14_Stability","hard",13.3789217070007
29333268,"8_Number","hard",12.1779455889991
29333268,"19_Pattern","hard",10.2277166300009
29333268,"15_Number","hard",8.53772772299999
29333268,"18_Stability","hard",49.0492799460008
29333268,"13_Sampling","hard",9.46654226999817
29333268,"9_InitNumber","hard",5.05723298999874
29333268,"20_Stability","hard",42.3533999200008
29333268,"10_Stability","hard",8.54632710299848
29333268,"12_Number","hard",10.1777423579988
